client_id,annual_income,ccavg_income_ratio,ccavg_spend,credit_card_with_bank,digital_user,dti_z,education_level,exp_age_gap,experience_years,family_size,has_invest_acct,has_personal_loan,income_per_person_z,mortgage_balance_z,online_banking,securities_acct,risk_grade
2735,64,0.0140625,0.9,0,1,-0.5587100507954694,1,25,31,4,0,0,-0.6684514610419258,-0.5555239265453629,1,0,B
2736,70,0.0371428571428571,2.6,0,1,0.7892835923376637,2,24,12,3,0,0,-0.4826880554026507,1.0668370418289188,1,0,D
2737,12,0.0249999999999999,0.3,0,0,-0.5587100507954694,1,24,29,1,0,0,-0.7697769550269848,-0.5555239265453629,0,0,A
2738,159,0.0031446540880503,0.5,0,0,-0.5587100507954694,1,26,31,2,0,0,0.940090755970888,-0.5555239265453629,0,0,D
2739,103,0.0436893203883495,4.5,0,1,-0.5587100507954694,3,26,9,2,0,0,0.2308122980754741,-0.5555239265453629,1,0,D
2740,42,0.0071428571428571,0.3,0,1,-0.5587100507954694,3,25,18,1,0,0,-0.0098357501390413,-0.5555239265453629,1,0,A
2741,48,0.04375,2.1,0,1,1.1330900518236395,3,25,29,2,0,0,-0.4658004730718074,0.8406897553282614,1,0,C
2742,49,0.0306122448979591,1.5,0,0,-0.5587100507954694,1,26,3,1,0,0,0.1674838643348121,-0.5555239265453629,0,0,B
2743,89,0.0044943820224719,0.4,0,1,-0.5587100507954694,1,25,14,2,0,0,0.0534926836016206,-0.5555239265453629,1,0,A
2744,22,0.0318181818181818,0.7,1,1,-0.5587100507954694,2,24,8,4,0,0,-0.934430882752706,-0.5555239265453629,1,0,B
2745,10,0.02,0.2,0,0,4.359424332029659,1,24,27,2,0,0,-0.9470965695008384,0.2900702751527476,0,0,A
2746,38,0.0342105263157894,1.3,1,1,1.2472144471819335,2,25,25,1,0,0,-0.1111612441241004,0.6243749595450239,0,0,A
2747,49,0.0428571428571428,2.1,1,1,0.550029309357324,3,25,29,2,0,0,-0.4531347863236751,0.3785626916095266,1,0,B
2748,30,0.0466666666666666,1.4,1,1,-0.5587100507954694,3,26,12,2,0,0,-0.6937828345381906,-0.5555239265453629,0,0,C
2749,82,0.0317073170731707,2.6,1,1,1.115073630256758,2,25,7,1,1,0,1.00341918971155,1.8042738456354104,1,0,C
2750,82,0.0097560975609756,0.8,0,1,1.617208734572426,3,25,37,1,0,0,1.00341918971155,2.5122131772896426,1,0,C
2751,24,0.0041666666666666,0.1,0,0,-0.5587100507954694,2,24,33,1,0,0,-0.4658004730718074,-0.5555239265453629,0,0,A
2752,32,0.01875,0.6,1,1,2.229185892957146,1,24,23,4,0,0,-0.871102449012044,0.97834462537214,1,0,B
2753,34,0.0264705882352941,0.9,0,1,1.308297187554699,3,26,25,3,0,0,-0.786664537357828,0.5358825430882449,1,0,A
2754,195,0.0243589743589743,4.75,0,0,0.8401868487916422,2,27,27,2,0,1,1.396055478903654,4.134574145663924,0,0,D
2755,61,0.0360655737704918,2.2,0,0,0.5569170775998608,1,25,1,4,0,0,-0.6874499911641243,0.614542468827604,0,0,B
2756,22,0.0045454545454545,0.1,1,1,-0.5587100507954694,2,26,11,3,0,0,-0.8879900313428871,-0.5555239265453629,1,0,A
2757,40,0.025,1.0,0,1,-0.5587100507954694,3,27,0,4,0,0,-0.8204397020195144,-0.5555239265453629,1,0,A
2758,50,0.0559999999999999,2.8,0,0,1.785981922411859,1,25,38,2,0,0,-0.4404690995755427,1.4601366705257144,0,0,B
2759,35,0.02,0.7,1,1,-0.5587100507954694,3,26,36,2,1,0,-0.6304544007975286,-0.5555239265453629,0,1,B
2760,64,0.0046875,0.3,0,0,-0.5587100507954694,2,26,33,3,0,0,-0.5333508023951803,-0.5555239265453629,0,0,B
2761,49,0.046938775510204,2.3,0,1,-0.5587100507954694,1,25,7,3,0,0,-0.6600076698765042,-0.5555239265453629,1,0,B
2762,44,0.0227272727272727,1.0,1,1,1.9367492555005783,2,27,8,4,0,0,-0.7951083285232496,1.3323142911992558,0,0,B
2763,65,0.0569230769230769,3.7,0,1,-0.5587100507954694,1,25,31,2,0,0,-0.2504837983535568,-0.5555239265453629,1,0,D
2764,13,0.0538461538461538,0.7,0,1,-0.5587100507954694,1,24,31,4,0,0,-0.9914264731193018,-0.5555239265453629,1,0,A
2765,84,0.0345238095238095,2.9,1,1,0.1561350629872526,3,26,5,1,0,0,1.0540819367040797,0.4768875987837255,0,0,D
2766,28,0.0071428571428571,0.2,0,1,1.5041287061203858,2,25,29,4,0,0,-0.8964338225083088,0.4375576359140459,1,0,B
2767,108,0.0407407407407407,4.4,0,1,-0.5587100507954694,1,26,32,3,0,0,-0.16182399111663,-0.5555239265453629,1,0,D
2768,59,0.0,0.0,0,1,0.8370553239124897,1,24,24,1,0,0,0.4207975992974599,0.8603547367631013,1,0,A
2769,163,0.014723926380368,2.4,0,1,0.8306330905932813,1,26,22,1,0,0,3.0552604429089976,3.338142397552913,1,0,C
2770,183,0.048087431693989,8.8,0,1,1.260043419025489,3,24,9,2,0,1,1.2440672379260656,5.1669856709930135,1,0,D
2771,69,0.0579710144927536,4.0,0,1,-0.5587100507954694,3,30,6,4,0,0,-0.6367872441715947,-0.5555239265453629,1,0,C
2772,115,0.0608695652173913,7.0,0,0,-0.5587100507954694,1,25,16,1,0,0,1.839354515088288,-0.5555239265453629,0,0,C
2773,130,0.05,6.5,1,1,-0.5587100507954694,1,24,31,4,0,1,-0.2504837983535568,-0.5555239265453629,0,0,D
2774,185,0.0427027027027027,7.9,0,1,0.5479474658930258,2,26,37,2,0,1,1.26939861142233,2.9645077502909576,1,0,D
2775,118,0.0025423728813559,0.3,0,1,-0.5587100507954694,1,24,29,2,0,0,0.4207975992974599,-0.5555239265453629,1,0,D
2776,163,0.0251533742331288,4.1,0,0,-0.5587100507954694,1,25,13,1,0,0,3.0552604429089976,-0.5555239265453629,0,0,C
2777,140,0.045,6.3,1,1,0.9935250534184414,1,26,20,2,0,0,0.6994427077563726,3.1808225460741952,1,0,D
2778,91,0.0076923076923076,0.7,1,1,-0.5587100507954694,2,26,33,2,0,0,0.0788240570978853,-0.5555239265453629,1,0,D
2779,61,0.021311475409836,1.3,1,1,-0.5587100507954694,3,25,31,4,0,0,-0.6874499911641243,-0.5555239265453629,1,0,A
2780,168,0.0244047619047619,4.1,0,1,-0.5587100507954694,2,24,35,4,0,1,-0.0098357501390413,-0.5555239265453629,1,0,D
2781,69,0.0130434782608695,0.9,0,0,-0.5587100507954694,2,26,13,3,0,0,-0.4911318465680722,-0.5555239265453629,0,0,B
2782,22,0.009090909090909,0.2,0,0,2.144704197691916,1,26,21,1,0,0,-0.516463220064337,0.4670551080663056,0,0,A
2783,53,0.0056603773584905,0.3,0,0,1.7395844282342636,1,25,22,1,0,0,0.2688093583198713,1.5387965962650736,0,0,B
2784,25,0.04,1.0,1,1,-0.5587100507954694,2,27,26,2,1,0,-0.7571112682788524,-0.5555239265453629,1,0,B
2785,115,0.0191304347826087,2.2,0,0,-0.5587100507954694,2,27,9,4,0,1,-0.3454764489645497,-0.5555239265453629,0,0,D
2786,31,0.0354838709677419,1.1,1,1,1.0093372955666304,3,25,9,4,1,0,-0.8774352923861102,0.2802377844353277,1,1,B
2787,83,0.0337349397590361,2.8,1,1,-0.5587100507954694,3,26,10,1,0,0,1.0287505632078149,-0.5555239265453629,0,0,D
2788,152,0.0453947368421052,6.9,0,0,-0.5587100507954694,1,26,34,2,0,0,0.8514309487339613,-0.5555239265453629,0,0,D
2789,30,0.0033333333333333,0.1,0,1,-0.5587100507954694,1,25,20,1,0,0,-0.3138122320942187,-0.5555239265453629,1,0,A
2790,34,0.0058823529411764,0.2,1,1,-0.5587100507954694,3,24,3,1,0,0,-0.2124867381091596,-0.5555239265453629,1,0,C
2791,44,0.0318181818181818,1.4,1,1,-0.5587100507954694,3,25,22,1,0,0,0.0408269968534882,-0.5555239265453629,1,0,A
2792,182,0.0417582417582417,7.6,0,0,-0.5587100507954694,1,24,20,2,0,0,1.231401551177933,-0.5555239265453629,0,0,D
2793,44,0.034090909090909,1.5,0,1,0.9619604639786848,1,24,30,3,0,0,-0.7022266257036122,0.5948774873927642,1,0,A
2794,122,0.0491803278688524,6.0,1,1,0.1584788174586714,1,24,33,2,1,0,0.4714603462899895,0.9488471532198802,1,1,D
2795,35,0.0514285714285714,1.8,0,1,-0.5587100507954694,1,26,26,4,0,0,-0.8521039188898454,-0.5555239265453629,1,0,B
2796,91,0.0087912087912087,0.8,0,0,-0.5587100507954694,3,26,25,1,0,0,1.231401551177933,-0.5555239265453629,0,0,C
2797,30,0.0666666666666666,2.0,0,0,-0.5587100507954694,2,25,32,2,0,0,-0.6937828345381906,-0.5555239265453629,0,0,A
2798,53,0.0471698113207547,2.5,0,1,-0.5587100507954694,3,26,39,1,0,0,0.2688093583198713,-0.5555239265453629,1,0,C
2799,28,0.0107142857142857,0.3,0,1,-0.5587100507954694,3,25,33,1,0,0,-0.3644749790867483,-0.5555239265453629,1,0,B
2800,85,0.04,3.4,0,1,0.7868807516190662,2,25,39,4,0,0,-0.5354617501865356,1.410974216938615,1,0,D
2801,28,0.0249999999999999,0.7,1,1,1.2794630989315303,2,26,26,2,0,0,-0.7191142080344552,0.3294002380224272,1,0,A
2802,41,0.0097560975609756,0.4,0,1,1.910120878756566,1,24,34,4,0,0,-0.8141068586454483,1.1848269304379575,1,0,B
2803,154,0.0324675324675324,5.0,0,1,-0.5587100507954694,3,30,22,1,1,1,2.8272780814426146,-0.5555239265453629,1,1,D
2804,41,0.0073170731707317,0.3,0,1,-0.5587100507954694,3,25,18,1,0,0,-0.0351671236353061,-0.5555239265453629,1,0,A
2805,33,0.0454545454545454,1.5,0,0,-0.5587100507954694,1,24,32,3,0,0,-0.7951083285232496,-0.5555239265453629,0,0,B
2806,182,0.0318681318681318,5.8,0,1,-0.5587100507954694,3,25,12,3,0,1,0.4630165551245679,-0.5555239265453629,1,0,D
2807,59,0.0135593220338983,0.8,0,1,-0.5587100507954694,3,26,27,2,0,0,-0.3264779188423511,-0.5555239265453629,1,0,B
2808,129,0.0255813953488372,3.3,0,0,-0.5587100507954694,1,25,2,2,1,0,0.5601201535269162,-0.5555239265453629,0,1,D
2809,35,0.0257142857142857,0.9,0,1,1.6634370457633925,3,26,27,3,0,0,-0.7782207461924066,0.7816948110237422,1,0,A
2810,185,0.0118918918918918,2.2,1,1,-0.5587100507954694,2,26,16,3,1,1,0.4883479286208326,-0.5555239265453629,1,1,D
2811,45,0.0288888888888888,1.3,0,0,1.9956698224547909,2,24,34,4,0,0,-0.7887754851491835,1.420806707656035,0,0,C
2812,62,0.0016129032258064,0.1,0,0,0.7787420975722043,2,24,12,4,0,0,-0.6811171477900582,0.8701872274805211,0,0,C
2813,183,0.0448087431693989,8.2,1,1,0.9006677334079457,3,25,28,3,1,1,0.4714603462899895,4.0362492384897255,1,0,D
2814,14,0.0071428571428571,0.1,0,1,-0.5587100507954694,3,26,22,2,0,0,-0.8964338225083088,-0.5555239265453629,1,0,A
2815,53,0.0415094339622641,2.2,1,1,-0.5587100507954694,3,26,28,1,0,0,0.2688093583198713,-0.5555239265453629,1,0,C
2816,48,0.0541666666666666,2.6,0,0,1.4547703530258644,3,25,1,3,0,0,-0.6684514610419258,1.1061670046985983,0,0,C
2817,128,0.003125,0.4,0,1,-0.5587100507954694,1,24,26,2,0,0,0.5474544667787838,-0.5555239265453629,1,0,C
2818,105,0.0380952380952381,4.0,0,1,1.2440612456775286,1,24,7,1,0,0,1.58604078012564,2.6990305009206206,1,0,D
2819,40,0.0225,0.9,1,1,-0.5587100507954694,1,26,9,3,0,0,-0.7360017903652984,-0.5555239265453629,1,0,A
2820,10,0.04,0.4,0,1,-0.5587100507954694,1,26,37,2,0,0,-0.9470965695008384,-0.5555239265453629,1,0,A
2821,102,0.0323529411764705,3.3,0,0,1.140098337252882,1,25,4,2,0,0,0.2181466113273417,2.423720760832864,0,0,D
2822,31,0.0032258064516129,0.1,0,1,-0.5587100507954694,2,25,32,3,0,0,-0.8119959108540928,-0.5555239265453629,1,0,A
2823,30,0.0266666666666666,0.8,0,1,2.453170695275733,1,25,5,4,0,0,-0.8837681357601764,0.9980096068069796,1,0,A
2824,21,0.0285714285714285,0.6,0,0,-0.5587100507954694,3,26,7,1,1,0,-0.5417945935606018,-0.5555239265453629,0,1,B
2825,44,0.0068181818181818,0.3,0,0,-0.5587100507954694,1,26,36,2,0,0,-0.516463220064337,-0.5555239265453629,0,0,B
2826,48,0.0520833333333333,2.5,0,1,1.395199926877304,3,25,10,1,0,0,0.1421524908385473,1.057004551111499,1,0,C
2827,21,0.0095238095238095,0.2,0,1,-0.5587100507954694,2,26,11,3,0,0,-0.8964338225083088,-0.5555239265453629,1,0,A
2828,84,0.0261904761904761,2.2,1,1,-0.5587100507954694,2,26,11,4,0,0,-0.5417945935606018,-0.5555239265453629,1,0,C
2829,64,0.0109375,0.7,0,1,1.4964696513298563,2,25,10,3,0,0,-0.5333508023951803,1.7059489384612117,1,0,B
2830,82,0.0304878048780487,2.5,0,0,0.4037155658095612,1,26,9,1,0,0,1.00341918971155,0.8013597924585819,0,0,D
2831,39,0.0333333333333333,1.3,0,1,-0.5587100507954694,1,24,35,4,0,0,-0.8267725453935806,-0.5555239265453629,1,0,B
2832,45,0.0177777777777777,0.8,1,1,-0.5587100507954694,3,26,27,2,0,0,-0.5037975333162047,-0.5555239265453629,1,0,A
2833,133,0.0428571428571428,5.7,1,1,-0.5587100507954694,3,24,21,4,1,1,-0.2314852682313582,-0.5555239265453629,1,0,D
2834,152,0.0092105263157894,1.4,0,1,-0.5587100507954694,1,24,22,2,0,0,0.8514309487339613,-0.5555239265453629,1,0,C
2835,12,0.0833333333333333,1.0,0,0,3.778016972819711,1,24,16,1,1,0,-0.7697769550269848,0.339232728739847,0,1,A
2836,32,0.046875,1.5,0,1,2.1040879980451703,1,26,16,3,0,0,-0.8035521196886714,0.9095171903502008,1,0,C
2837,74,0.0351351351351351,2.6,0,0,1.0178132271685878,1,24,1,4,0,0,-0.6051230273012638,1.4503041798082943,0,0,C
2838,54,0.0203703703703703,1.1,1,1,1.125147328337165,2,25,14,2,0,0,-0.3898063525830131,1.0078420975243996,0,0,A
2839,181,0.0226519337016574,4.1,1,1,-0.5587100507954694,2,24,6,3,1,1,0.4545727639591464,-0.5555239265453629,1,0,D
2840,75,0.0,0.0,0,1,-0.5587100507954694,3,25,33,2,0,0,-0.1238269308722328,-0.5555239265453629,1,0,B
2841,95,0.0010526315789473,0.1,0,0,0.886029547586453,1,26,15,3,1,0,-0.2715932762671108,1.8042738456354104,0,1,D
2842,190,0.0384210526315789,7.3,0,1,1.1418688514665851,2,26,11,4,1,1,0.1294868040904149,4.999833328796875,1,0,D
2843,90,0.0311111111111111,2.8,0,1,-0.5587100507954694,1,25,11,1,0,0,1.2060701776816682,-0.5555239265453629,1,0,B
2844,20,0.05,1.0,1,1,3.272859759079921,1,24,3,4,0,0,-0.9470965695008384,0.7620298295889023,1,0,B
2845,64,0.034375,2.2,0,0,-0.5587100507954694,3,26,34,3,0,0,-0.5333508023951803,-0.5555239265453629,0,0,B
2846,85,0.02,1.7,0,0,0.100629442387653,3,26,36,2,0,0,0.002829936609091,0.4080601637617863,0,0,D
2847,105,0.0161904761904761,1.7,0,1,-0.5587100507954694,2,24,43,4,0,0,-0.4088048827052117,-0.5555239265453629,1,0,C
2848,21,0.0095238095238095,0.2,0,1,-0.5587100507954694,1,26,18,1,0,0,-0.5417945935606018,-0.5555239265453629,1,0,B
2849,78,0.023076923076923,1.8,0,0,-0.5587100507954694,2,25,-1,2,0,0,-0.0858298706278357,-0.5555239265453629,0,0,C
2850,158,0.0422151898734177,6.67,1,1,-0.0809401519634729,1,24,21,2,0,0,0.9274250692227556,0.7423648481540626,1,0,C
2851,125,0.0344,4.3,0,0,0.4432168606823938,1,24,34,1,0,0,2.092668250050936,1.5977915405695928,0,0,C
2852,81,0.0222222222222222,1.8,0,1,-0.5587100507954694,2,25,36,3,0,0,-0.3898063525830131,-0.5555239265453629,1,0,B
2853,183,0.0442622950819672,8.1,1,1,-0.5587100507954694,1,25,29,1,0,0,3.561887912834293,-0.5555239265453629,1,0,C
2854,54,0.0111111111111111,0.6,0,1,-0.5587100507954694,2,25,3,4,0,0,-0.7317798947825876,-0.5555239265453629,1,0,A
2855,79,0.0455696202531645,3.6,0,1,0.9759447757557922,3,25,24,4,0,0,-0.5734588104309328,1.5289641055476535,1,0,D
2856,38,0.0394736842105263,1.5,0,1,1.4880043802455876,2,24,11,1,0,0,-0.1111612441241004,0.7816948110237422,1,0,C
2857,172,0.005813953488372,1.0,0,1,0.422123942534312,2,26,10,4,0,1,0.0154956233572234,2.3450608350935043,1,0,D
2858,184,0.0407608695652173,7.5,0,0,-0.5587100507954694,1,26,8,3,0,1,0.4799041374554112,-0.5555239265453629,0,0,D
2859,158,0.0493670886075949,7.8,1,1,-0.1460905927132906,1,25,11,2,0,0,0.9274250692227556,0.5653800152405045,1,0,D
2860,188,0.0047872340425531,0.9,0,1,0.2991040857437971,3,24,11,1,0,1,3.688544780315617,2.217238455767046,1,0,D
2861,20,0.025,0.5,0,1,-0.5587100507954694,3,25,2,4,0,0,-0.9470965695008384,-0.5555239265453629,1,0,A
2862,60,0.0033333333333333,0.2,1,1,0.8805114449537443,3,24,18,4,0,0,-0.6937828345381906,0.9291821717850404,0,0,C
2863,113,0.0212389380530973,2.4,0,1,-0.5587100507954694,3,26,39,4,0,0,-0.3581421357126821,-0.5555239265453629,1,0,D
2864,70,0.0,0.0,1,1,-0.5587100507954694,1,24,5,4,0,0,-0.6304544007975286,-0.5555239265453629,1,0,A
2865,84,0.0,0.0,1,1,-0.5587100507954694,3,24,41,2,0,0,-0.0098357501390413,-0.5555239265453629,1,0,C
2866,23,0.008695652173913,0.2,0,1,-0.5587100507954694,3,26,33,2,0,0,-0.7824426417751172,-0.5555239265453629,1,0,A
2867,141,0.0234042553191489,3.3,1,1,-0.5587100507954694,1,24,22,2,1,0,0.712108394504505,-0.5555239265453629,1,1,D
2868,110,0.04,4.4,0,1,0.8137925676673569,1,26,33,3,0,0,-0.1449364087857869,2.040253622853488,1,0,D
2869,31,0.0580645161290322,1.8,1,1,-0.5587100507954694,1,26,26,4,0,0,-0.8774352923861102,-0.5555239265453629,1,0,B
2870,22,0.059090909090909,1.3,0,0,1.5208393711179038,1,25,35,1,0,0,-0.516463220064337,0.2310753308482283,0,0,A
2871,91,0.0571428571428571,5.2,0,0,-0.5587100507954694,1,26,17,1,1,0,1.231401551177933,-0.5555239265453629,0,1,D
2872,82,0.0292682926829268,2.4,0,1,1.1987628143093694,3,26,39,4,0,0,-0.5544602803087342,1.9222637342444493,1,0,C
2873,23,0.0130434782608695,0.3,0,0,-0.5587100507954694,1,24,26,1,0,0,-0.4911318465680722,-0.5555239265453629,0,0,A
2874,35,0.0028571428571428,0.1,0,1,-0.5587100507954694,1,25,23,1,1,0,-0.1871553646128948,-0.5555239265453629,1,1,A
2875,114,0.0219298245614035,2.5,0,1,-0.5587100507954694,3,24,25,1,0,1,1.8140231415920232,-0.5555239265453629,1,0,D
2876,18,0.0055555555555555,0.1,1,1,-0.5587100507954694,2,25,33,3,0,0,-0.9217651960045736,-0.5555239265453629,1,0,A
2877,80,0.02,1.6,0,0,1.1426213200074091,3,26,-2,2,0,0,-0.0604984971315709,1.7846088642005706,0,0,B
2878,74,0.031081081081081,2.3,1,1,-0.5587100507954694,3,26,32,2,0,0,-0.1364926176203652,-0.5555239265453629,0,0,C
2879,122,0.0336065573770491,4.1,0,1,-0.5587100507954694,2,26,19,4,0,1,-0.3011465453460863,-0.5555239265453629,1,0,D
2880,73,0.031917808219178,2.33,0,0,-0.5587100507954694,2,27,15,3,0,0,-0.4573566819063859,-0.5555239265453629,0,0,B
2881,40,0.0275,1.1,0,1,-0.5587100507954694,1,24,40,2,0,0,-0.5671259670568666,-0.5555239265453629,1,0,A
2882,55,0.0018181818181818,0.1,0,1,-0.5587100507954694,3,24,25,4,0,0,-0.7254470514085215,-0.5555239265453629,1,0,B
2883,69,0.0391304347826087,2.7,1,1,-0.5587100507954694,2,24,31,1,1,0,0.6741113342601078,-0.5555239265453629,0,1,D
2884,92,0.0152173913043478,1.4,0,1,-0.5587100507954694,2,26,14,4,0,0,-0.4911318465680722,-0.5555239265453629,1,0,D
2885,48,0.04375,2.1,1,1,-0.5587100507954694,3,26,2,4,0,0,-0.7697769550269848,-0.5555239265453629,1,0,B
2886,113,0.0053097345132743,0.6,0,1,1.0961880179263013,3,26,31,4,0,1,-0.3581421357126821,2.659700538050941,1,0,D
2887,58,0.0224137931034482,1.3,0,1,-0.5587100507954694,2,25,25,1,0,0,0.3954662258011951,-0.5555239265453629,1,0,A
2888,109,0.0201834862385321,2.2,0,1,-0.5587100507954694,1,24,16,2,0,0,0.3068064185642684,-0.5555239265453629,1,0,D
2889,39,0.0256410256410256,1.0,1,1,-0.5587100507954694,2,27,28,3,0,0,-0.74444558153072,-0.5555239265453629,1,0,A
2890,33,0.0575757575757575,1.9,0,0,1.9367492555005783,2,24,29,3,0,0,-0.7951083285232496,0.8603547367631013,0,0,B
2891,18,0.0111111111111111,0.2,1,1,-0.5587100507954694,1,24,24,4,0,0,-0.9597622562489708,-0.5555239265453629,1,0,A
2892,63,0.0253968253968253,1.6,1,1,-0.5587100507954694,1,26,33,1,0,0,0.5221230932825192,-0.5555239265453629,1,0,B
2893,43,0.0651162790697674,2.8,0,1,-0.5587100507954694,2,26,32,1,0,0,0.0154956233572234,-0.5555239265453629,1,0,C
2894,70,0.0285714285714285,2.0,0,1,-0.5587100507954694,3,24,14,4,0,0,-0.6304544007975286,-0.5555239265453629,1,0,C
2895,19,0.0473684210526315,0.9,0,0,-0.5587100507954694,3,24,25,1,0,0,-0.5924573405531314,-0.5555239265453629,0,0,B
2896,39,0.0333333333333333,1.3,0,1,1.4941784810933736,2,24,36,4,0,0,-0.8267725453935806,0.8210247738934217,1,0,B
2897,81,0.0098765432098765,0.8,0,0,-0.5587100507954694,1,26,28,3,0,0,-0.3898063525830131,-0.5555239265453629,0,0,B
2898,34,0.038235294117647,1.3,0,0,-0.5587100507954694,3,26,2,4,0,0,-0.8584367622639116,-0.5555239265453629,0,0,A
2899,140,0.0421428571428571,5.9,0,1,0.1561350629872526,2,26,1,1,1,1,2.4726388524949074,1.1651619490031178,1,1,D
2900,114,0.0026315789473684,0.3,0,0,-0.5587100507954694,1,24,18,1,0,0,1.8140231415920232,-0.5555239265453629,0,0,D
2901,55,0.0581818181818181,3.2,0,0,1.0113497627491277,3,24,28,2,0,0,-0.3771406658348807,0.9291821717850404,0,0,D
2902,21,0.0047619047619047,0.1,0,1,1.5109367548230783,2,24,30,1,0,0,-0.5417945935606018,0.1917453679785487,1,0,B
2903,50,0.0559999999999999,2.8,0,1,-0.5587100507954694,2,26,30,4,1,0,-0.7571112682788524,-0.5555239265453629,1,1,B
2904,41,0.0365853658536585,1.5,1,1,-0.5587100507954694,1,24,34,3,0,0,-0.727557999199877,-0.5555239265453629,1,0,A
2905,190,0.011578947368421,2.2,0,1,-0.5587100507954694,1,24,32,3,1,1,0.5305668844479408,-0.5555239265453629,1,0,D
2906,8,0.0375,0.3,0,1,-0.5587100507954694,3,24,40,2,0,0,-0.9724279429971032,-0.5555239265453629,1,0,B
2907,55,0.0303636363636363,1.67,0,1,-0.5587100507954694,2,27,8,2,0,0,-0.3771406658348807,-0.5555239265453629,1,0,B
2908,40,0.0325,1.3,1,1,-0.5587100507954694,1,25,20,2,0,0,-0.5671259670568666,-0.5555239265453629,0,0,A
2909,22,0.0045454545454545,0.1,0,1,-0.5587100507954694,2,25,32,3,0,0,-0.8879900313428871,-0.5555239265453629,1,0,A
2910,44,0.0379545454545454,1.67,1,1,-0.5587100507954694,2,27,8,2,1,0,-0.516463220064337,-0.5555239265453629,0,1,B
2911,102,0.0441176470588235,4.5,0,1,-0.5587100507954694,3,24,22,3,0,1,-0.2124867381091596,-0.5555239265453629,1,0,D
2912,54,0.0333333333333333,1.8,0,1,1.9300099749666,3,26,4,4,0,0,-0.7317798947825876,1.755111392048311,1,0,C
2913,130,0.0246153846153846,3.2,0,0,-0.5587100507954694,2,24,20,4,0,1,-0.2504837983535568,-0.5555239265453629,0,0,D
2914,75,0.0310666666666666,2.33,1,1,-0.5587100507954694,2,27,12,3,0,0,-0.4404690995755427,-0.5555239265453629,1,0,B
2915,42,0.0404761904761904,1.7,0,1,-0.5587100507954694,1,24,18,2,0,0,-0.5417945935606018,-0.5555239265453629,1,0,A
2916,133,0.0285714285714285,3.8,0,1,-0.5587100507954694,1,25,9,1,0,0,2.295319238021054,-0.5555239265453629,1,0,C
2917,40,0.03,1.2,0,1,-0.5587100507954694,2,26,20,1,0,0,-0.0604984971315709,-0.5555239265453629,1,0,B
2918,34,0.0441176470588235,1.5,0,1,1.140098337252882,1,24,31,3,0,0,-0.786664537357828,0.4375576359140459,1,0,A
2919,142,0.0056338028169014,0.8,0,1,-0.5587100507954694,1,25,3,1,0,0,2.523301599487437,-0.5555239265453629,1,0,C
2920,64,0.0359375,2.3,1,1,-0.5587100507954694,1,25,10,3,1,0,-0.5333508023951803,-0.5555239265453629,1,0,C
2921,44,0.0363636363636363,1.6,0,1,1.65081120998749,3,25,35,2,0,0,-0.516463220064337,1.1159994954160184,1,0,B
2922,95,0.0031578947368421,0.3,0,1,1.0184640107714626,1,26,24,1,0,0,1.3327270451629922,2.020588641418648,1,0,C
2923,49,0.0285714285714285,1.4,0,1,-0.5587100507954694,3,26,26,1,0,0,0.1674838643348121,-0.5555239265453629,1,0,A
2924,12,0.0166666666666666,0.2,0,0,-0.5587100507954694,1,24,27,2,0,0,-0.9217651960045736,-0.5555239265453629,0,0,A
2925,98,0.0132653061224489,1.3,1,1,-0.5587100507954694,3,25,26,1,0,0,1.4087211656517866,-0.5555239265453629,1,0,C
2926,42,0.0095238095238095,0.4,0,1,-0.5587100507954694,1,24,35,4,0,0,-0.807774015271382,-0.5555239265453629,1,0,A
2927,44,0.0136363636363636,0.6,1,1,-0.5587100507954694,3,25,28,2,0,0,-0.516463220064337,-0.5555239265453629,1,0,A
2928,124,0.0419354838709677,5.2,0,0,-0.5587100507954694,1,26,17,1,0,0,2.067336876554671,-0.5555239265453629,0,0,C
2929,175,0.0382857142857142,6.7,0,1,-0.5587100507954694,1,25,6,2,0,0,1.1427417439410064,-0.5555239265453629,1,0,C
2930,22,0.0136363636363636,0.3,0,0,-0.5587100507954694,1,26,6,4,0,0,-0.934430882752706,-0.5555239265453629,0,0,A
2931,78,0.0342307692307692,2.67,0,1,0.1671326801223714,1,24,17,4,0,0,-0.579791653804999,0.4178926544792062,1,0,B
2932,54,0.0185185185185185,1.0,1,1,0.5956324292388522,2,27,4,2,0,0,-0.3898063525830131,0.516217561653405,0,0,A
2933,154,0.0454545454545454,7.0,1,1,-0.5587100507954694,1,25,16,1,0,0,2.8272780814426146,-0.5555239265453629,0,0,C
2934,42,0.0642857142857143,2.7,0,1,-0.5587100507954694,2,25,22,3,0,0,-0.7191142080344552,-0.5555239265453629,1,0,B
2935,195,0.0333333333333333,6.5,0,1,1.3035531174179809,1,24,13,2,0,0,1.396055478903654,5.688107679016268,1,0,D
2936,80,0.0375,3.0,1,1,-0.5587100507954694,3,30,23,1,0,0,0.9527564427190204,-0.5555239265453629,1,0,D
2937,81,0.0246913580246913,2.0,0,1,-0.5587100507954694,2,27,22,3,0,0,-0.3898063525830131,-0.5555239265453629,1,0,C
2938,89,0.0224719101123595,2.0,1,1,-0.5587100507954694,1,26,36,2,0,0,0.0534926836016206,-0.5555239265453629,1,0,B
